Image Number,Image,Predication Number,Label Name,Confidence,Pixel Area Mask,cm Area Mask,Pixel Length,cm Length ,Pixel Width,cm Width ,Box Rotation Degrees,Validation Number,Pixel Area Validation,Pixel Length Validation,Pixel Width Validation,Box Rotation Degrees Validation,Pixel Area Accuracy %,Pixel Length Accuracy %,Pixel Width Accuracy %,Box Rotation Degrees Accuracy %,IOU %,Prediction,Validation,Prediction & Validation,Predication No Validation,Validation No Predication
912,NSW533050,5,fullLeaf,93,15390,17.1,212,7.07,102,3.4,105,,,,,,,,,,,1,0,0,0,0
912,NSW533050,6,fullLeaf,92,8493,9.44,168,5.6,76,2.53,156,,,,,,,,,,,1,0,0,0,0
912,NSW533050,7,fullLeaf,91,5359,5.95,128,4.27,59,1.97,155,,,,,,,,,,,1,0,0,0,0
912,NSW533050,8,fullLeaf,91,10434,11.59,202,6.73,82,2.73,147,,,,,,,,,,,1,0,0,0,0
912,NSW533050,9,fullLeaf,75,4644,5.16,112,3.73,59,1.97,76,,,,,,,,,,,1,0,0,0,0
912,NSW533050,10,fullLeaf,73,2025,2.25,78,2.6,39,1.3,127,,,,,,,,,,,1,0,0,0,0
914,NSW533052,1,fullLeaf,88,35927,39.92,270,9.0,179,5.97,20,,,,,,,,,,,1,0,0,0,0
914,NSW533052,2,fullLeaf,85,42151,46.83,354,11.8,174,5.8,5,,,,,,,,,,,1,0,0,0,0
914,NSW533052,3,fullLeaf,82,52184,57.98,362,12.07,204,6.8,123,,,,,,,,,,,1,0,0,0,0
914,NSW533052,4,fullLeaf,77,56331,62.59,358,11.93,228,7.6,158,,,,,,,,,,,1,0,0,0,0
914,NSW533052,5,fullLeaf,76,23010,25.57,364,12.13,112,3.73,1,,,,,,,,,,,1,0,0,0,0
915,NSW533053,1,fullLeaf,96,26985,29.98,288,9.6,139,4.63,152,,,,,,,,,,,1,0,0,0,0
915,NSW533053,2,fullLeaf,93,30959,34.4,302,10.07,152,5.07,56,,,,,,,,,,,1,0,0,0,0
915,NSW533053,3,fullLeaf,80,49739,55.27,384,12.8,201,6.7,15,,,,,,,,,,,1,0,0,0,0
916,NSW533054,1,fullLeaf,75,34810,38.68,296,9.87,178,5.93,80,,,,,,,,,,,1,0,0,0,0
916,NSW533054,2,fullLeaf,71,54424,60.47,362,12.07,239,7.97,67,,,,,,,,,,,1,0,0,0,0
916,NSW533054,3,fullLeaf,71,39896,44.33,344,11.47,200,6.67,140,,,,,,,,,,,1,0,0,0,0
918,NSW533056,1,fullLeaf,88,30121,33.47,354,11.8,130,4.33,106,,,,,,,,,,,1,0,0,0,0
918,NSW533056,2,fullLeaf,88,6802,7.56,154,5.13,64,2.13,1,,,,,,,,,,,1,0,0,0,0
918,NSW533056,3,fullLeaf,72,57166,63.52,492,16.4,176,5.87,13,,,,,,,,,,,1,0,0,0,0
920,NSW533059,1,fullLeaf,93,6388,7.1,136,4.53,65,2.17,133,,,,,,,,,,,1,0,0,0,0
920,NSW533059,2,fullLeaf,92,10625,11.81,194,6.47,86,2.87,0,,,,,,,,,,,1,0,0,1,0
920,NSW533059,3,fullLeaf,85,6935,7.71,182,6.07,61,2.03,1,,,,,,,,,,,1,0,0,1,0
920,NSW533059,4,fullLeaf,82,8692,9.66,172,5.73,77,2.57,149,1,9033,194,77,152,96,89,100,98,94,1,1,1,0,0
920,NSW533059,5,fullLeaf,72,7581,8.42,156,5.2,68,2.27,1,,,,,,,,,,,1,0,0,1,0
921,NSW533060,1,fullLeaf,95,7626,8.47,142,4.73,78,2.6,152,1,7812,152,79,154,98,93,99,99,96,1,1,1,0,0
921,NSW533060,2,fullLeaf,90,6955,7.73,140,4.67,71,2.37,43,4,7610,164,74,45,91,85,96,96,91,1,1,1,0,0
921,NSW533060,3,fullLeaf,90,5435,6.04,130,4.33,65,2.17,1,5,5536,124,72,0,98,105,90,0,90,1,1,1,0,0
921,NSW533060,4,fullLeaf,87,5493,6.1,138,4.6,62,2.07,6,3,5596,150,63,8,98,92,98,75,95,1,1,1,0,0
921,NSW533060,5,fullLeaf,85,5995,6.66,114,3.8,72,2.4,35,,,,,,,,,,,1,0,0,1,0
921,NSW533060,6,fullLeaf,82,7043,7.83,152,5.07,68,2.27,136,,,,,,,,,,,1,0,0,1,0
921,NSW533060,7,fullLeaf,81,4154,4.62,106,3.53,56,1.87,24,2,4393,108,57,28,95,98,98,86,91,1,1,1,0,0
921,NSW533060,8,fullLeaf,73,4449,4.94,130,4.33,48,1.6,1,,,,,,,,,,,1,0,0,1,0
922,NSW533061,1,fullLeaf,95,6118,6.8,146,4.87,59,1.97,94,5,6521,166,63,94,94,88,94,100,92,1,1,1,0,0
922,NSW533061,2,fullLeaf,94,3288,3.65,102,3.4,48,1.6,90,3,3441,112,47,90,96,91,102,100,94,1,1,1,0,0
922,NSW533061,3,fullLeaf,92,3329,3.7,96,3.2,48,1.6,41,,,,,,,,,,,1,0,0,1,0
922,NSW533061,4,fullLeaf,88,3946,4.38,128,4.27,48,1.6,52,,,,,,,,,,,1,0,0,1,0
922,NSW533061,5,fullLeaf,88,4658,5.18,142,4.73,54,1.8,97,6,5084,148,62,90,92,96,87,108,91,1,1,1,0,0
922,NSW533061,6,fullLeaf,85,2390,2.66,96,3.2,37,1.23,110,,,,,,,,,,,1,0,0,1,0
922,NSW533061,7,fullLeaf,84,5511,6.12,130,4.33,62,2.07,90,,,,,,,,,,,1,0,0,1,0
922,NSW533061,8,fullLeaf,77,2559,2.84,104,3.47,41,1.37,149,2,2609,110,51,142,98,95,80,105,88,1,1,1,0,0
922,NSW533061,9,fullLeaf,70,2033,2.26,78,2.6,38,1.27,1,,,,,,,,,,,1,0,0,1,0
922,NSW533061,,,,,,,,,,,1,1944,98,33,1,,,,,,0,1,0,0,1
922,NSW533061,,,,,,,,,,,4,4248,144,45,83,,,,,,0,1,0,0,1
923,NSW533063,1,fullLeaf,95,5858,6.51,150,5.0,59,1.97,0,3,6077,162,60,1,96,93,98,0,96,1,1,1,0,0
923,NSW533063,2,fullLeaf,94,8108,9.01,154,5.13,79,2.63,40,4,8269,164,77,43,98,94,103,93,95,1,1,1,0,0
923,NSW533063,3,fullLeaf,94,5604,6.23,126,4.2,63,2.1,73,2,6016,134,65,75,93,94,97,97,92,1,1,1,0,0
923,NSW533063,4,fullLeaf,92,5598,6.22,146,4.87,59,1.97,108,1,5882,156,60,108,95,94,98,100,94,1,1,1,0,0
923,NSW533063,5,fullLeaf,90,3535,3.93,114,3.8,46,1.53,104,,,,,,,,,,,1,0,0,1,0
923,NSW533063,6,fullLeaf,84,9192,10.21,152,5.07,90,3.0,104,,,,,,,,,,,1,0,0,1,0
923,NSW533063,7,fullLeaf,81,4803,5.34,96,3.2,69,2.3,147,,,,,,,,,,,1,0,0,1,0
923,NSW533063,8,fullLeaf,80,6398,7.11,180,6.0,67,2.23,16,,,,,,,,,,,1,0,0,1,0
924,NSW533064,1,fullLeaf,96,10112,11.24,172,5.73,86,2.87,154,,,,,,,,,,,1,0,0,0,0
924,NSW533064,2,fullLeaf,95,14285,15.87,236,7.87,92,3.07,51,,,,,,,,,,,1,0,0,0,0
924,NSW533064,3,fullLeaf,91,13572,15.08,206,6.87,90,3.0,9,,,,,,,,,,,1,0,0,0,0
924,NSW533064,4,fullLeaf,90,17620,19.58,278,9.27,97,3.23,0,,,,,,,,,,,1,0,0,0,0
924,NSW533064,5,fullLeaf,89,11028,12.25,204,6.8,78,2.6,3,,,,,,,,,,,1,0,0,0,0
924,NSW533064,6,fullLeaf,85,14402,16.0,244,8.13,94,3.13,84,,,,,,,,,,,1,0,0,0,0
924,NSW533064,7,fullLeaf,82,14248,15.83,250,8.33,84,2.8,90,,,,,,,,,,,1,0,0,0,0
924,NSW533064,8,fullLeaf,80,16362,18.18,256,8.53,104,3.47,13,,,,,,,,,,,1,0,0,0,0
924,NSW533064,9,fullLeaf,78,6445,7.16,148,4.93,71,2.37,125,,,,,,,,,,,1,0,0,0,0
924,NSW533064,10,fullLeaf,78,9314,10.35,224,7.47,62,2.07,1,,,,,,,,,,,1,0,0,0,0
925,NSW533065,1,fullLeaf,96,17048,18.94,246,8.2,102,3.4,142,,,,,,,,,,,1,0,0,0,0
925,NSW533065,2,fullLeaf,90,8863,9.85,162,5.4,78,2.6,39,,,,,,,,,,,1,0,0,0,0
925,NSW533065,3,fullLeaf,88,10688,11.88,204,6.8,83,2.77,143,,,,,,,,,,,1,0,0,0,0
925,NSW533065,4,fullLeaf,85,9681,10.76,146,4.87,100,3.33,104,,,,,,,,,,,1,0,0,0,0
925,NSW533065,5,fullLeaf,83,10279,11.42,212,7.07,80,2.67,5,,,,,,,,,,,1,0,0,0,0
926,NSW533066,1,fullLeaf,96,8363,9.29,196,6.53,70,2.33,121,,,,,,,,,,,1,0,0,0,0
926,NSW533066,2,fullLeaf,90,10091,11.21,200,6.67,84,2.8,105,,,,,,,,,,,1,0,0,0,0
926,NSW533066,3,fullLeaf,89,8492,9.44,184,6.13,70,2.33,100,,,,,,,,,,,1,0,0,0,0
926,NSW533066,4,fullLeaf,89,10646,11.83,210,7.0,78,2.6,7,,,,,,,,,,,1,0,0,0,0
926,NSW533066,5,fullLeaf,88,9416,10.46,214,7.13,77,2.57,40,,,,,,,,,,,1,0,0,0,0
926,NSW533066,6,fullLeaf,86,8944,9.94,170,5.67,83,2.77,145,,,,,,,,,,,1,0,0,0,0
926,NSW533066,7,fullLeaf,86,8572,9.52,196,6.53,66,2.2,28,,,,,,,,,,,1,0,0,0,0
926,NSW533066,8,fullLeaf,82,16029,17.81,222,7.4,107,3.57,103,,,,,,,,,,,1,0,0,0,0
926,NSW533066,9,fullLeaf,76,14051,15.61,216,7.2,102,3.4,152,,,,,,,,,,,1,0,0,0,0
926,NSW533066,10,fullLeaf,73,4278,4.75,180,6.0,46,1.53,0,,,,,,,,,,,1,0,0,0,0
927,NSW533067,1,fullLeaf,88,14645,16.27,256,8.53,91,3.03,96,,,,,,,,,,,1,0,0,0,0
927,NSW533067,2,fullLeaf,87,19603,21.78,284,9.47,111,3.7,20,,,,,,,,,,,1,0,0,0,0
927,NSW533067,3,fullLeaf,87,12563,13.96,212,7.07,89,2.97,94,,,,,,,,,,,1,0,0,0,0
927,NSW533067,4,fullLeaf,86,15895,17.66,264,8.8,91,3.03,3,,,,,,,,,,,1,0,0,0,0
927,NSW533067,5,fullLeaf,84,22761,25.29,310,10.33,121,4.03,95,,,,,,,,,,,1,0,0,0,0
927,NSW533067,6,fullLeaf,81,11074,12.3,208,6.93,88,2.93,56,,,,,,,,,,,1,0,0,0,0
927,NSW533067,7,fullLeaf,72,12353,13.73,228,7.6,85,2.83,101,,,,,,,,,,,1,0,0,0,0
928,NSW533068,1,fullLeaf,91,8395,9.33,178,5.93,77,2.57,0,,,,,,,,,,,1,0,0,0,0
929,NSW533070,1,fullLeaf,82,13607,15.12,198,6.6,98,3.27,0,,,,,,,,,,,1,0,0,0,0
929,NSW533070,2,fullLeaf,73,37913,42.13,308,10.27,195,6.5,109,,,,,,,,,,,1,0,0,0,0
930,NSW533071,1,fullLeaf,74,9464,10.52,154,5.13,83,2.77,101,,,,,,,,,,,1,0,0,0,0
931,NSW533072,1,fullLeaf,96,21923,24.36,230,7.67,139,4.63,26,,,,,,,,,,,1,0,0,0,0
931,NSW533072,2,fullLeaf,93,9942,11.05,160,5.33,85,2.83,39,,,,,,,,,,,1,0,0,0,0
931,NSW533072,3,fullLeaf,92,15063,16.74,218,7.27,129,4.3,156,,,,,,,,,,,1,0,0,0,0
931,NSW533072,4,fullLeaf,92,29080,32.31,254,8.47,160,5.33,124,,,,,,,,,,,1,0,0,0,0
931,NSW533072,5,fullLeaf,77,7415,8.24,144,4.8,74,2.47,18,,,,,,,,,,,1,0,0,0,0
931,NSW533072,6,fullLeaf,72,20655,22.95,220,7.33,139,4.63,79,,,,,,,,,,,1,0,0,0,0
932,NSW533073,1,fullLeaf,91,45031,50.03,334,11.13,191,6.37,115,,,,,,,,,,,1,0,0,0,0
932,NSW533073,2,fullLeaf,83,21994,24.44,276,9.2,166,5.53,73,,,,,,,,,,,1,0,0,0,0
932,NSW533073,3,fullLeaf,81,54015,60.02,364,12.13,205,6.83,88,,,,,,,,,,,1,0,0,0,0
933,NSW533074,1,fullLeaf,93,31983,35.54,298,9.93,159,5.3,127,,,,,,,,,,,1,0,0,0,0
933,NSW533074,2,fullLeaf,92,9935,11.04,194,6.47,84,2.8,0,,,,,,,,,,,1,0,0,0,0
933,NSW533074,3,fullLeaf,87,8881,9.87,224,7.47,69,2.3,141,,,,,,,,,,,1,0,0,0,0
933,NSW533074,4,fullLeaf,87,17892,19.88,214,7.13,134,4.47,98,,,,,,,,,,,1,0,0,0,0
933,NSW533074,5,fullLeaf,83,15444,17.16,248,8.27,105,3.5,63,,,,,,,,,,,1,0,0,0,0
934,NSW56108,1,fullLeaf,80,5855,6.51,138,4.6,66,2.2,140,,,,,,,,,,,1,0,0,0,0
934,NSW56108,2,fullLeaf,71,3816,4.24,108,3.6,54,1.8,145,,,,,,,,,,,1,0,0,0,0
935,NSW59215,1,fullLeaf,96,7018,7.8,158,5.27,62,2.07,119,,,,,,,,,,,1,0,0,0,0
935,NSW59215,2,fullLeaf,95,4384,4.87,142,4.73,48,1.6,64,,,,,,,,,,,1,0,0,0,0
935,NSW59215,3,fullLeaf,93,4115,4.57,130,4.33,49,1.63,16,,,,,,,,,,,1,0,0,0,0
935,NSW59215,4,fullLeaf,92,6154,6.84,168,5.6,60,2.0,127,,,,,,,,,,,1,0,0,0,0
935,NSW59215,5,fullLeaf,91,4218,4.69,122,4.07,52,1.73,21,,,,,,,,,,,1,0,0,0,0
935,NSW59215,6,fullLeaf,91,5653,6.28,164,5.47,55,1.83,20,,,,,,,,,,,1,0,0,0,0
935,NSW59215,7,fullLeaf,91,3602,4.0,122,4.07,47,1.57,35,,,,,,,,,,,1,0,0,0,0
935,NSW59215,8,fullLeaf,91,3848,4.28,132,4.4,49,1.63,44,,,,,,,,,,,1,0,0,0,0
935,NSW59215,9,fullLeaf,89,3697,4.11,134,4.47,47,1.57,18,,,,,,,,,,,1,0,0,0,0
935,NSW59215,10,fullLeaf,88,3038,3.38,108,3.6,42,1.4,41,,,,,,,,,,,1,0,0,0,0
935,NSW59215,11,fullLeaf,85,3352,3.72,112,3.73,48,1.6,19,,,,,,,,,,,1,0,0,0,0
935,NSW59215,12,fullLeaf,85,4021,4.47,114,3.8,56,1.87,19,,,,,,,,,,,1,0,0,0,0
935,NSW59215,13,fullLeaf,84,5739,6.38,162,5.4,57,1.9,7,,,,,,,,,,,1,0,0,0,0
935,NSW59215,14,fullLeaf,79,2814,3.13,110,3.67,44,1.47,39,,,,,,,,,,,1,0,0,0,0
935,NSW59215,15,fullLeaf,74,1304,1.45,92,3.07,28,0.93,17,,,,,,,,,,,1,0,0,0,0
935,NSW59215,16,fullLeaf,74,1154,1.28,100,3.33,28,0.93,8,,,,,,,,,,,1,0,0,0,0
935,NSW59215,17,fullLeaf,73,3418,3.8,138,4.6,40,1.33,0,,,,,,,,,,,1,0,0,0,0
935,NSW59215,18,fullLeaf,71,1396,1.55,86,2.87,24,0.8,43,,,,,,,,,,,1,0,0,0,0
936,NSW592775,1,fullLeaf,97,6275,6.97,172,5.73,51,1.7,156,,,,,,,,,,,1,0,0,0,0
936,NSW592775,2,fullLeaf,96,11403,12.67,214,7.13,84,2.8,19,,,,,,,,,,,1,0,0,0,0
936,NSW592775,3,fullLeaf,95,8476,9.42,216,7.2,58,1.93,5,,,,,,,,,,,1,0,0,0,0
936,NSW592775,4,fullLeaf,95,7833,8.7,266,8.87,49,1.63,158,,,,,,,,,,,1,0,0,0,0
936,NSW592775,5,fullLeaf,93,8117,9.02,200,6.67,58,1.93,0,,,,,,,,,,,1,0,0,0,0
936,NSW592775,6,fullLeaf,91,3653,4.06,132,4.4,42,1.4,16,,,,,,,,,,,1,0,0,0,0
936,NSW592775,7,fullLeaf,90,5432,6.04,166,5.53,58,1.93,74,,,,,,,,,,,1,0,0,0,0
936,NSW592775,8,fullLeaf,88,7534,8.37,224,7.47,58,1.93,71,,,,,,,,,,,1,0,0,0,0
936,NSW592775,9,fullLeaf,88,5979,6.64,134,4.47,69,2.3,87,,,,,,,,,,,1,0,0,0,0
936,NSW592775,10,fullLeaf,86,5192,5.77,152,5.07,53,1.77,138,,,,,,,,,,,1,0,0,0,0
936,NSW592775,11,fullLeaf,70,7478,8.31,204,6.8,70,2.33,82,,,,,,,,,,,1,0,0,0,0
937,NSW592781,1,fullLeaf,90,11384,12.65,184,6.13,102,3.4,5,,,,,,,,,,,1,0,0,0,0
937,NSW592781,2,fullLeaf,89,11616,12.91,248,8.27,75,2.5,68,,,,,,,,,,,1,0,0,0,0
937,NSW592781,3,fullLeaf,72,20388,22.65,262,8.73,124,4.13,65,,,,,,,,,,,1,0,0,0,0
939,NSW592805,1,fullLeaf,92,14858,16.51,268,8.93,105,3.5,41,,,,,,,,,,,1,0,0,0,0
939,NSW592805,2,fullLeaf,80,18889,20.99,246,8.2,112,3.73,120,,,,,,,,,,,1,0,0,0,0
939,NSW592805,3,fullLeaf,74,4347,4.83,92,3.07,73,2.43,117,,,,,,,,,,,1,0,0,0,0
939,NSW592805,4,fullLeaf,70,11440,12.71,208,6.93,84,2.8,41,,,,,,,,,,,1,0,0,0,0
940,NSW592806,1,fullLeaf,95,9138,10.15,174,5.8,79,2.63,1,1,9195,166,87,1,99,105,91,100,93,1,1,1,0,0
940,NSW592806,2,fullLeaf,93,13175,14.64,222,7.4,92,3.07,60,3,13043,232,89,61,101,96,103,98,94,1,1,1,0,0
940,NSW592806,3,fullLeaf,92,7621,8.47,130,4.33,81,2.7,115,,,,,,,,,,,1,0,0,1,0
940,NSW592806,4,fullLeaf,91,8710,9.68,174,5.8,81,2.7,33,6,8736,186,81,35,100,94,100,94,96,1,1,1,0,0
940,NSW592806,5,fullLeaf,89,9608,10.68,172,5.73,86,2.87,156,7,9586,176,88,160,100,98,98,97,96,1,1,1,0,0
940,NSW592806,6,fullLeaf,85,10097,11.22,154,5.13,99,3.3,103,,,,,,,,,,,1,0,0,1,0
940,NSW592806,7,fullLeaf,81,4603,5.11,140,4.67,58,1.93,67,,,,,,,,,,,1,0,0,1,0
940,NSW592806,8,fullLeaf,76,12266,13.63,204,6.8,90,3.0,135,8,11603,198,86,134,106,103,105,101,91,1,1,1,0,0
940,NSW592806,9,fullLeaf,73,8648,9.61,162,5.4,79,2.63,140,5,8798,166,81,142,98,98,98,99,95,1,1,1,0,0
940,NSW592806,10,fullLeaf,70,4256,4.73,132,4.4,52,1.73,144,4,4366,134,54,141,97,99,96,102,95,1,1,1,0,0
940,NSW592806,,,,,,,,,,,2,8887,176,83,28,,,,,,0,1,0,0,1
940,NSW592806,,,,,,,,,,,9,7579,168,68,44,,,,,,0,1,0,0,1
941,NSW593503,1,fullLeaf,96,28172,31.3,286,9.53,139,4.63,5,,,,,,,,,,,1,0,0,0,0
941,NSW593503,2,fullLeaf,88,11882,13.2,174,5.8,101,3.37,12,,,,,,,,,,,1,0,0,0,0
941,NSW593503,3,fullLeaf,75,18903,21.0,260,8.67,116,3.87,9,,,,,,,,,,,1,0,0,0,0
942,NSW601886,1,fullLeaf,95,7637,8.49,162,5.4,73,2.43,133,,,,,,,,,,,1,0,0,0,0
942,NSW601886,2,fullLeaf,94,14243,15.83,190,6.33,111,3.7,150,,,,,,,,,,,1,0,0,0,0
942,NSW601886,3,fullLeaf,90,5484,6.09,140,4.67,63,2.1,129,,,,,,,,,,,1,0,0,0,0
942,NSW601886,4,fullLeaf,88,4714,5.24,122,4.07,56,1.87,1,,,,,,,,,,,1,0,0,0,0
942,NSW601886,5,fullLeaf,86,6432,7.15,148,4.93,84,2.8,8,,,,,,,,,,,1,0,0,0,0
942,NSW601886,6,fullLeaf,85,3878,4.31,102,3.4,57,1.9,11,,,,,,,,,,,1,0,0,0,0
943,NSW606885,1,fullLeaf,92,12189,13.54,186,6.2,94,3.13,48,,,,,,,,,,,1,0,0,0,0
943,NSW606885,2,fullLeaf,88,14803,16.45,230,7.67,102,3.4,45,,,,,,,,,,,1,0,0,0,0
943,NSW606885,3,fullLeaf,85,15082,16.76,250,8.33,93,3.1,81,,,,,,,,,,,1,0,0,0,0
943,NSW606885,4,fullLeaf,82,7560,8.4,170,5.67,68,2.27,42,,,,,,,,,,,1,0,0,0,0
943,NSW606885,5,fullLeaf,79,12238,13.6,182,6.07,92,3.07,60,,,,,,,,,,,1,0,0,0,0
943,NSW606885,6,fullLeaf,73,3606,4.01,114,3.8,46,1.53,0,,,,,,,,,,,1,0,0,0,0
944,NSW607867,1,fullLeaf,83,1549,1.72,84,2.8,33,1.1,105,,,,,,,,,,,1,0,0,0,0
944,NSW607867,2,fullLeaf,81,1468,1.63,60,2.0,34,1.13,124,,,,,,,,,,,1,0,0,0,0
944,NSW607867,3,fullLeaf,75,996,1.11,62,2.07,29,0.97,147,,,,,,,,,,,1,0,0,0,0
945,NSW615984,1,fullLeaf,91,31501,35.0,294,9.8,151,5.03,29,,,,,,,,,,,1,0,0,0,0
945,NSW615984,2,fullLeaf,80,21969,24.41,230,7.67,140,4.67,131,,,,,,,,,,,1,0,0,0,0
945,NSW615984,3,fullLeaf,80,12411,13.79,178,5.93,98,3.27,40,,,,,,,,,,,1,0,0,0,0
946,NSW622570,1,fullLeaf,93,28435,31.59,264,8.8,165,5.5,143,,,,,,,,,,,1,0,0,0,0
946,NSW622570,2,fullLeaf,91,22025,24.47,224,7.47,147,4.9,117,,,,,,,,,,,1,0,0,0,0
946,NSW622570,3,fullLeaf,81,14788,16.43,238,7.93,99,3.3,95,,,,,,,,,,,1,0,0,0,0
946,NSW622570,4,fullLeaf,76,28890,32.1,250,8.33,167,5.57,56,,,,,,,,,,,1,0,0,0,0
947,NSW622719,1,fullLeaf,94,5330,5.92,114,3.8,69,2.3,81,,,,,,,,,,,1,0,0,0,0
947,NSW622719,2,fullLeaf,91,5669,6.3,122,4.07,65,2.17,120,,,,,,,,,,,1,0,0,0,0
947,NSW622719,3,fullLeaf,89,5050,5.61,106,3.53,65,2.17,42,,,,,,,,,,,1,0,0,0,0
947,NSW622719,4,fullLeaf,89,7076,7.86,148,4.93,67,2.23,149,,,,,,,,,,,1,0,0,0,0
947,NSW622719,5,fullLeaf,89,2635,2.93,80,2.67,46,1.53,50,,,,,,,,,,,1,0,0,0,0
947,NSW622719,6,fullLeaf,89,4621,5.13,114,3.8,58,1.93,1,,,,,,,,,,,1,0,0,0,0
947,NSW622719,7,fullLeaf,84,6161,6.85,130,4.33,70,2.33,13,,,,,,,,,,,1,0,0,0,0
947,NSW622719,8,fullLeaf,75,4615,5.13,132,4.4,59,1.97,128,,,,,,,,,,,1,0,0,0,0
947,NSW622719,9,fullLeaf,71,4959,5.51,122,4.07,60,2.0,1,,,,,,,,,,,1,0,0,0,0
948,NSW623790,1,fullLeaf,97,7762,8.62,188,6.27,63,2.1,33,,,,,,,,,,,1,0,0,0,0
948,NSW623790,2,fullLeaf,96,7766,8.63,194,6.47,59,1.97,4,,,,,,,,,,,1,0,0,0,0
948,NSW623790,3,fullLeaf,94,6213,6.9,164,5.47,57,1.9,76,,,,,,,,,,,1,0,0,0,0
948,NSW623790,4,fullLeaf,92,5845,6.49,168,5.6,59,1.97,79,,,,,,,,,,,1,0,0,0,0
948,NSW623790,5,fullLeaf,91,6650,7.39,162,5.4,67,2.23,62,,,,,,,,,,,1,0,0,0,0
948,NSW623790,6,fullLeaf,90,7869,8.74,208,6.93,55,1.83,145,,,,,,,,,,,1,0,0,0,0
948,NSW623790,7,fullLeaf,90,7408,8.23,148,4.93,71,2.37,62,,,,,,,,,,,1,0,0,0,0
948,NSW623790,8,fullLeaf,90,6663,7.4,170,5.67,60,2.0,38,,,,,,,,,,,1,0,0,0,0
948,NSW623790,9,fullLeaf,89,6132,6.81,186,6.2,52,1.73,93,,,,,,,,,,,1,0,0,0,0
948,NSW623790,10,fullLeaf,87,3948,4.39,126,4.2,49,1.63,95,,,,,,,,,,,1,0,0,0,0
948,NSW623790,11,fullLeaf,86,6491,7.21,146,4.87,60,2.0,90,,,,,,,,,,,1,0,0,0,0
948,NSW623790,12,fullLeaf,85,9246,10.27,194,6.47,76,2.53,64,,,,,,,,,,,1,0,0,0,0
948,NSW623790,13,fullLeaf,75,2720,3.02,82,2.73,49,1.63,32,,,,,,,,,,,1,0,0,0,0
948,NSW623790,14,fullLeaf,72,6196,6.88,168,5.6,54,1.8,45,,,,,,,,,,,1,0,0,0,0
948,NSW623790,15,fullLeaf,70,5975,6.64,168,5.6,72,2.4,102,,,,,,,,,,,1,0,0,0,0
949,NSW623916,1,fullLeaf,95,15008,16.68,218,7.27,107,3.57,1,,,,,,,,,,,1,0,0,0,0
949,NSW623916,2,fullLeaf,77,14381,15.98,180,6.0,118,3.93,97,,,,,,,,,,,1,0,0,0,0
950,NSW624215,1,fullLeaf,97,15850,17.61,236,7.87,102,3.4,0,,,,,,,,,,,1,0,0,0,0
950,NSW624215,2,fullLeaf,90,12534,13.93,184,6.13,95,3.17,29,,,,,,,,,,,1,0,0,0,0
950,NSW624215,3,fullLeaf,83,2400,2.67,92,3.07,40,1.33,34,,,,,,,,,,,1,0,0,0,0
950,NSW624215,4,fullLeaf,83,15463,17.18,240,8.0,111,3.7,92,,,,,,,,,,,1,0,0,0,0
950,NSW624215,5,fullLeaf,79,10084,11.2,166,5.53,89,2.97,143,,,,,,,,,,,1,0,0,0,0
951,NSW624631,1,fullLeaf,97,8239,9.15,160,5.33,81,2.7,90,,,,,,,,,,,1,0,0,0,0
951,NSW624631,2,fullLeaf,97,9710,10.79,176,5.87,82,2.73,24,,,,,,,,,,,1,0,0,0,0
951,NSW624631,3,fullLeaf,92,13344,14.83,206,6.87,99,3.3,11,,,,,,,,,,,1,0,0,0,0
951,NSW624631,4,fullLeaf,89,10223,11.36,186,6.2,82,2.73,90,,,,,,,,,,,1,0,0,0,0
951,NSW624631,5,fullLeaf,85,8011,8.9,168,5.6,79,2.63,143,,,,,,,,,,,1,0,0,0,0
952,NSW635411,1,fullLeaf,78,47250,52.5,384,12.8,227,7.57,63,,,,,,,,,,,1,0,0,0,0
953,NSW635419,1,fullLeaf,96,20278,22.53,314,10.47,97,3.23,133,,,,,,,,,,,1,0,0,0,0
953,NSW635419,2,fullLeaf,94,16297,18.11,286,9.53,87,2.9,63,,,,,,,,,,,1,0,0,0,0
953,NSW635419,3,fullLeaf,90,6185,6.87,160,5.33,56,1.87,6,,,,,,,,,,,1,0,0,0,0
953,NSW635419,4,fullLeaf,88,8878,9.86,222,7.4,65,2.17,66,,,,,,,,,,,1,0,0,0,0
953,NSW635419,5,fullLeaf,87,3511,3.9,120,4.0,46,1.53,61,,,,,,,,,,,1,0,0,0,0
953,NSW635419,6,fullLeaf,76,5296,5.88,144,4.8,61,2.03,72,,,,,,,,,,,1,0,0,0,0
953,NSW635419,7,fullLeaf,75,5994,6.66,140,4.67,69,2.3,76,,,,,,,,,,,1,0,0,0,0
954,NSW668708,1,fullLeaf,93,3175,3.53,114,3.8,45,1.5,47,,,,,,,,,,,1,0,0,0,0
954,NSW668708,2,fullLeaf,87,3475,3.86,118,3.93,44,1.47,131,,,,,,,,,,,1,0,0,0,0
954,NSW668708,3,fullLeaf,78,1328,1.48,78,2.6,28,0.93,150,,,,,,,,,,,1,0,0,0,0
954,NSW668708,4,fullLeaf,73,2378,2.64,110,3.67,32,1.07,1,,,,,,,,,,,1,0,0,0,0
954,NSW668708,5,fullLeaf,73,2602,2.89,108,3.6,37,1.23,49,,,,,,,,,,,1,0,0,0,0
